year,country,ccode,obsid,leader,tstart,tstop,event,event2,sanction,sanction_fin,sanction_trade,polity2,demobin,anocracy,autocracy,regime3,gwf_personal,gwf_military,gwf_party,Llog_gdppc,Llog_pop,Llog_imports_gdp_pc,Llog_oil_gas,cold_war,relfrac,gmlmidongoing
1982,Ireland,205,IRE-1982-2,Fitzgerald,0,17,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12626363231366466,0
1983,Ireland,205,IRE-1982-2,Fitzgerald,18,382,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.551160286590816,15.062542851750656,3.0359515688856953,4.933430272418495,1,0.12669667530371864,0
1984,Ireland,205,IRE-1982-2,Fitzgerald,383,748,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.541871851706224,15.069415731038418,2.984303459430567,4.868695486611412,1,0.1271300726263065,0
1985,Ireland,205,IRE-1982-2,Fitzgerald,749,1113,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.577411092097035,15.076525102657406,2.9953727890561948,4.858308282377448,1,0.12756401423705543,1
1986,Ireland,205,IRE-1982-2,Fitzgerald,1114,1478,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.604677122296504,15.079637285109957,2.9995489946023306,4.823185898400143,1,0.12799833062474864,0
1987,Ireland,205,IRE-1982-2,Fitzgerald,1479,1547,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.600217956742634,15.079778518073965,3.145001431022562,4.316015841498183,1,0.12843285983070196,0
1987,Ireland,205,IRE-1987,Haughey,0,296,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12843285983070196,0
1988,Ireland,205,IRE-1987,Haughey,297,662,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.645881947666817,15.079609036123388,3.255263178705828,3.957111503083468,1,0.12886798054552595,0
1989,Ireland,205,IRE-1987,Haughey,663,1027,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.699717614936302,15.07669510804132,3.3358179795312113,4.023814353128088,1,0.12930334456305503,0
1990,Ireland,205,IRE-1987,Haughey,1028,1392,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.760944245750586,15.0720378610251,3.3932422608038393,4.107494828581947,1,0.12973933373933888,0
1991,Ireland,205,IRE-1987,Haughey,1393,1757,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.843631385382762,15.070613643391816,3.4818104064888518,4.223219864808828,1,0.130175767857999,0
1992,Ireland,205,IRE-1987,Haughey,1758,1799,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.865471173342868,15.07630121814687,3.451457271216063,4.468801012979458,0,0.1306128608030135,0
1992,Ireland,205,IRE-1992,Reynolds,0,324,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.1306128608030135,0
1993,Ireland,205,IRE-1992,Reynolds,325,689,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.905122150371708,15.084492710071519,3.4814973897893418,4.224081898764077,0,0.13105024486592098,0
1994,Ireland,205,IRE-1992,Reynolds,690,1038,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.93435998539307,15.089822527117452,3.4073055141354067,4.390258988602386,0,0.13148812085108375,0
1994,Ireland,205,IRE-1994,Bruton,0,16,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.13148812085108375,0
1995,Ireland,205,IRE-1994,Bruton,17,381,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.999016522735921,15.093175176433627,3.4932901366577465,4.225721353722903,0,0.13192668531169516,0
1996,Ireland,205,IRE-1994,Bruton,382,747,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.096837333271786,15.097432803686717,3.627004117337808,4.196078880060415,0,0.13236577827849672,0
1997,Ireland,205,IRE-1994,Bruton,748,924,0,1,1,0,1,10,1,0,0,Democracy,0,0,0,10.187271122608566,15.104296825636299,3.618283532605028,4.115995023012765,0,0.13280557637456758,0
1997,Ireland,205,IRE-1997,Ahern,0,188,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.13280557637456758,0
1998,Ireland,205,IRE-1997,Ahern,189,553,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.290650199418302,15.114775360111063,3.611477734410379,4.015429733428288,0,0.133245914027445,0
1999,Ireland,205,IRE-1997,Ahern,554,918,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.370632346203859,15.128295613847484,3.638858047340814,3.610983421274163,0,0.13368681051855347,0
2000,Ireland,205,IRE-1997,Ahern,919,1284,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.473821755149253,15.139168587636117,3.6044476850451614,3.3622736731487626,0,0.13412827463440136,1
2001,Ireland,205,IRE-1997,Ahern,1285,1649,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.566343072332755,15.152257468245551,3.5633777783999796,3.7651342498225553,0,0.1345704856232084,0
2002,Ireland,205,IRE-1997,Ahern,1650,2014,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.620505861288894,15.167787843494473,3.495911277724386,3.397843295441885,0,0.13501329174329746,0
2003,Ireland,205,IRE-1997,Ahern,2015,2379,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.669253364628695,15.185248616768448,3.4464789579646324,3.3352752707530984,0,0.1354570608562614,0
2004,Ireland,205,IRE-1997,Ahern,2380,2745,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.700380965645577,15.201679911271013,3.445283842896349,3.6006489520150073,0,0.13590106663263302,0
2005,Ireland,205,IRE-1997,Ahern,2746,3110,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.75851683548499,15.21912898709236,3.49801269164589,3.8410322718688774,0,0.13634605473101746,0
2006,Ireland,205,IRE-1997,Ahern,3111,3475,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.80412405492779,15.241655241684123,3.539395115627044,3.8127528508041557,0,0.13679167413623883,0
2007,Ireland,205,IRE-1997,Ahern,3476,3840,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.845371845456837,15.267709693971883,3.536235648877145,3.2666338815693425,0,0.1372379233327351,0
2008,Ireland,205,IRE-1997,Ahern,3841,3968,0,1,1,0,1,10,1,0,0,Democracy,0,0,0,10.865176631496022,15.297783057572591,3.6214285200679526,3.118975445273137,0,0.1376851758944483,0
2008,Ireland,205,IRE-2008,B. Cowen,0,238,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.1376851758944483,0
2009,Ireland,205,IRE-2008,B. Cowen,239,603,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.811406166355018,15.319332366525106,3.6562309141261538,3.2587462498130586,0,0.1381330931594853,0
2010,Ireland,205,IRE-2008,B. Cowen,604,968,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,10.765865447050865,15.328880203318489,3.4026058224034808,2.3783447551985977,0,0.13858166749487755,0
2011,Ireland,205,IRE-2008,B. Cowen,969,1036,0,1,1,0,1,10,1,0,0,Democracy,NA,NA,NA,10.791868618217103,15.333409769617647,3.3345704347548475,2.4789654640605776,0,0.1390310855453395,NA
2011,Ireland,205,IRE-2011,E. Kenny,0,297,0,0,1,0,1,10,1,0,0,Democracy,NA,NA,NA,NA,NA,NA,NA,0,0.1390310855453395,NA
2012,Ireland,205,IRE-2011,E. Kenny,298,663,0,0,1,0,1,10,1,0,0,Democracy,NA,NA,NA,10.799167330506158,15.33751736897313,3.4189028797927477,2.23559434594271,0,0.13948136694626379,NA
2013,Ireland,205,IRE-2011,E. Kenny,664,1028,0,0,1,0,1,10,1,0,0,Democracy,NA,NA,NA,10.76553516140044,15.341636424257167,3.3728978280330173,1.4960737093283476,0,0.13993233518259307,NA
2014,Ireland,205,IRE-2011,E. Kenny,1029,1393,0,0,1,0,1,10,1,0,0,Democracy,NA,NA,NA,10.782724929243981,15.346541424300806,3.4074487130102336,2.1214560542836702,0,NA,NA
1960,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,2326,2691,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,NA,NA,NA,NA,1,0.11536339470692547,1
1961,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,2692,3056,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.142354276849835,16.885774581722526,0.560739334822122,5.318158044286956,1,0.11642232548709108,1
1962,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,3057,3421,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.19478163844336,16.914733009183937,0.5588767399033334,5.384221001969963,1,0.11748925308554325,0
1963,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,3422,3786,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.184792654165078,16.943874763499316,0.4920801140612214,5.454382250751968,1,0.11856450453026424,1
1964,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,3787,4152,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.260234291607297,16.97303314063667,0.4522971766241782,5.481384603210724,1,0.11964783349025565,0
1965,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,4153,4517,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.300528606199737,17.002594865536658,0.5223871365439596,5.575867133747901,1,0.12073937855627748,1
1966,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,4518,4882,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.38662882139512,17.032340531505074,0.5773257833369354,5.637298798349364,1,0.12183907895155666,1
1967,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,4883,5247,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.452334619067742,17.062306483913083,0.5737916781704201,5.693077694274999,1,0.12294706251062038,0
1968,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,5248,5613,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.529516941105069,17.09176957807386,0.608993341661066,5.838972844836709,1,0.12406327909967518,0
1969,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,5614,5978,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.641002477142523,17.120711187518605,0.6435335095190334,5.864775515621908,1,0.1251880337153083,1
1970,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,5979,6343,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.734238184268579,17.149364635426384,0.5847894491000876,5.9601804907230065,1,0.12632089360979748,1
1971,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,6344,6708,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.806424063857868,17.177765566399664,0.621449360863636,6.215388559058941,1,0.12746198476426895,1
1972,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,6709,7074,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,8.895081531754167,17.205912376665225,0.6225222078142347,6.4971565455499665,1,0.12861142895927913,1
1973,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,7075,7439,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.017604776833355,17.23396740117574,0.6716290916795469,6.626389555130882,1,0.1297693421679148,1
1974,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,7440,7804,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.071767722112243,17.26207536401042,0.804850188618581,6.930448562946259,1,0.1309356611344682,1
1975,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,7805,8169,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.128045129249353,17.29076591291118,1.037998306558946,7.978381713392594,1,0.13211013153897566,1
1976,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,8170,8535,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.146015161419625,17.320027774510883,1.4625012715811536,7.75207863524523,1,0.13329305532178215,1
1977,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,8536,8900,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.274722630905451,17.349468501904227,1.5100540230197355,7.872835748673785,1,0.13448454026411993,0
1978,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,8901,9265,0,0,0,0,0,-10,0,0,1,Autocracy,0,0,0,9.230633075243945,17.380816305301025,1.62110207915843,7.837072039807283,1,0.13568433333557062,1
1979,Iran (Islamic Republic of),630,IRN-1953,Mohammad Reza,9266,9281,1,1,1,1,1,-6,0,0,1,Autocracy,0,0,0,9.072227069846548,17.413100396462763,1.4496450989224947,7.487242764463013,1,0.13689254154267472,0
1979,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,0,333,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,0,NA,NA,NA,NA,1,0.13689254154267472,1
1980,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,334,699,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.946114375560743,17.4488389293187,1.4671988743206654,7.883854690345251,1,0.13810908939262234,1
1981,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,700,1064,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.753687227098585,17.489828607546094,1.6761349944643056,7.0541392563639,1,0.13933408153575622,1
1982,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,1065,1429,0,0,0,0,0,-6,0,0,1,Autocracy,0,0,1,8.68050180902826,17.532523478622924,1.8840535194556294,6.893943541637874,1,0.14056762430046488,1
1983,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,1430,1794,0,0,0,0,0,-6,0,0,1,Autocracy,0,0,1,8.784927626058323,17.57403663648881,1.6537445636948516,7.225588250521451,1,0.14180945403279588,1
1984,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,1795,2160,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.868976189274543,17.613957301840948,1.9030553597994566,7.07693890648635,1,0.14305966547519022,1
1985,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,2161,2525,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.846640813100485,17.653004394855646,1.7034786077774626,6.886161266917652,1,0.14431835954545336,1
1986,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,2526,2890,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.832441791585824,17.69106182195176,1.4935810153694786,6.774291851401196,1,0.1455854476447791,1
1987,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,2891,3255,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.696844519654313,17.728074097277656,1.4170615368657866,6.061580353927786,1,0.14686102430657078,1
1988,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,3256,3621,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.650499558724462,17.759170186051758,1.4297722505316537,6.2252017590642685,1,0.14814499867169983,1
1989,Iran (Islamic Republic of),630,IRN-1979,Ayatollah Khomeini,3622,3775,0,1,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.5657928612523,17.785751470215853,1.3704893901375839,5.979721085266941,1,0.14943727714560318,1
1989,Iran (Islamic Republic of),630,IRN-1989-1,Khamenei,0,60,0,1,1,1,1,-6,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.14943727714560318,0
1989,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,0,136,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.14943727714560318,1
1990,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,137,501,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.57602797713713,17.813331921638866,1.6924845033991913,6.282300400967646,1,0.15073794636479154,0
1991,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,502,866,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.634086942887738,17.85273304686257,1.9283940613928037,6.592724902705066,1,0.1520469095192567,1
1992,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,867,1232,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.761009562237742,17.892598070157426,2.1845910781386726,6.460865217462254,0,0.15336424824443162,1
1993,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,1233,1597,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.858839887406187,17.91647913289298,2.082996242953112,6.37528199065991,0,0.1546898624586036,1
1994,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,1598,1962,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.841414490543134,17.922082559429523,1.7528152921839573,6.253744391217752,0,0.15602382924268288,1
1995,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,1963,2327,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.837057737221908,17.92524410008631,1.3380904911781548,6.16019266904542,0,0.15736604527018772,1
1996,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,2328,2693,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,8.866967269286786,17.937526381625275,1.3386718876759753,6.190368404479843,0,0.1587165785945458,1
1997,Iran (Islamic Republic of),630,IRN-1989-2,Rafsanjani,2694,2908,0,1,1,1,1,3,0,1,0,Anocracy,0,0,1,8.95498466207387,17.94928174162627,1.417486710530811,6.33620984022934,0,0.1600751401774776,1
1997,Iran (Islamic Republic of),630,IRN-1997,Khatami,0,150,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,NA,NA,NA,NA,0,0.1600751401774776,1
1998,Iran (Islamic Republic of),630,IRN-1997,Khatami,151,515,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.00131224991478,17.961715328847657,1.4116039257486692,6.249759443086748,0,0.16144216167799097,1
1999,Iran (Islamic Republic of),630,IRN-1997,Khatami,516,880,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.042913696603831,17.97395573295607,1.2939094894111796,5.880606209252803,0,0.16281715949225561,1
2000,Iran (Islamic Republic of),630,IRN-1997,Khatami,881,1246,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.0727581163465,17.985329717606053,1.1784338058045327,6.10039264698838,0,0.16420020222189546,0
2001,Iran (Islamic Republic of),630,IRN-1997,Khatami,1247,1611,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.116552961200146,17.996205890134323,1.2264169217852299,6.597918628031732,0,0.16559152543843902,1
2002,Iran (Islamic Republic of),630,IRN-1997,Khatami,1612,1976,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.17166468324104,18.00769588324107,1.2780426511543475,6.6040133822488984,0,0.16699083035843898,1
2003,Iran (Islamic Republic of),630,IRN-1997,Khatami,1977,2341,0,0,1,1,1,3,0,1,0,Anocracy,0,0,1,9.25601813971349,18.015552229190305,1.3680806487936652,6.545832864114191,0,0.16839799293854607,1
2004,Iran (Islamic Republic of),630,IRN-1997,Khatami,2342,2707,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,9.35035029739316,18.032170535740345,1.4664261804576089,6.874505168889442,0,0.1698134159339798,1
2005,Iran (Islamic Republic of),630,IRN-1997,Khatami,2708,2922,0,1,1,1,1,-6,0,0,1,Autocracy,0,0,1,9.42580037313759,18.04204513439833,1.586462723320681,7.084385158270499,0,0.17123643505463615,1
2005,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,0,150,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,0,0.17123643505463615,1
2006,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,151,515,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,9.481141434647732,18.054311100769635,1.6640290314459136,7.486565170686731,0,0.1726674558624498,1
2007,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,516,880,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,9.55999345217985,18.06626153963322,1.6268919230204828,7.440446712358836,0,0.17410616150519798,1
2008,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,881,1246,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,9.646470946392519,18.078754782773682,1.631344133214946,7.447423304533163,0,0.17555276520615815,1
2009,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,1247,1611,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,9.66395949792902,18.091370657789675,1.8168269166808315,7.711135365469119,0,0.1770069567197563,1
2010,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,1612,1976,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,9.715655105846723,18.104438415878715,1.6325982471469365,7.156729183786227,0,0.1784687589148488,1
2011,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,1977,2341,0,0,1,1,1,-7,0,0,1,Autocracy,NA,NA,NA,9.784215766463934,18.117219499242843,1.8027595002171064,7.403095335056594,0,0.17993820699694385,NA
2012,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,2342,2707,0,0,1,1,1,-7,0,0,1,Autocracy,NA,NA,NA,9.79945948211208,18.127992293812145,2.0956786804559004,7.605717003670534,0,0.18141497017614028,NA
2013,Iran (Islamic Republic of),630,IRN-2005,Ahmadinejad,2708,2922,0,1,1,1,1,-7,0,0,1,Autocracy,NA,NA,NA,9.773181411409231,18.13892812416621,2.0729669584676143,7.359832568371474,0,0.1828992531061958,NA
2013,Iran (Islamic Republic of),630,IRN-2013,Rouhani,0,150,0,0,1,1,1,-7,0,0,1,Autocracy,NA,NA,NA,NA,NA,NA,NA,0,0.1828992531061958,NA
2014,Iran (Islamic Republic of),630,IRN-2013,Rouhani,151,515,0,0,1,1,1,-7,0,0,1,Autocracy,NA,NA,NA,9.731684299439596,18.151725033556545,2.0171294263905017,7.292245464089487,0,NA,NA
1960,Iraq,645,IRQ-1958,Karrim Kassem,536,901,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,NA,NA,NA,NA,1,0.5142518429408425,1
1961,Iraq,645,IRQ-1958,Karrim Kassem,902,1266,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.38022733634308,15.735667639488438,0.8333874959969535,6.298050830339443,1,0.5139493834730604,1
1962,Iraq,645,IRQ-1958,Karrim Kassem,1267,1631,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.459564078579602,15.765167678346522,0.7935588671136812,6.237535416792683,1,0.513642380386631,1
1963,Iraq,645,IRQ-1958,Karrim Kassem,1632,1670,1,1,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.478244441277663,15.795167675319304,0.7044504580725433,6.179433249702058,1,0.5133307759215479,0
1963,Iraq,645,IRQ-1963,Salem Aref,0,326,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,NA,NA,NA,NA,1,0.5133307759215479,0
1964,Iraq,645,IRQ-1963,Salem Aref,327,692,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.429017500512511,15.826167643937081,0.6481368621433848,6.285073627753154,1,0.513014667111787,0
1965,Iraq,645,IRQ-1963,Salem Aref,693,1057,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.510168576479273,15.858167646398178,0.7189891466553492,6.32846239512632,1,0.5126938797307276,1
1966,Iraq,645,IRQ-1963,Salem Aref,1058,1160,0,1,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.564267598802166,15.891288647389862,0.7142905251835409,6.324288990924226,1,0.512368662877539,1
1966,Iraq,645,IRQ-1966,Rahmen Aref,0,258,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,NA,NA,NA,NA,1,0.512368662877539,1
1967,Iraq,645,IRQ-1966,Rahmen Aref,259,623,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,8.58260632996447,15.924565633397567,0.750171064060876,6.315323473011223,1,0.5120389214066601,1
1968,Iraq,645,IRQ-1966,Rahmen Aref,624,822,1,1,0,0,0,-7,0,0,1,Autocracy,1,0,0,8.525756422076725,15.957842622953919,0.6856388710248076,6.133350471324787,1,0.5117047913788264,0
1968,Iraq,645,IRQ-1968,Hassan Al-Bakr,0,167,0,0,0,0,0,-7,0,0,1,Autocracy,1,0,0,NA,NA,NA,NA,1,0.5117047913788264,1
1969,Iraq,645,IRQ-1968,Hassan Al-Bakr,168,532,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.656085190282855,15.991119525544347,0.5974078344195344,6.265573338610388,1,0.5113660605765804,1
1970,Iraq,645,IRQ-1968,Hassan Al-Bakr,533,897,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.656085190282855,16.024396542681046,0.6031816102500036,6.198768493420398,1,0.51102313574565,1
1971,Iraq,645,IRQ-1968,Hassan Al-Bakr,898,1262,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.619027497297505,16.05767355238267,0.6775399684396588,6.220218670322917,1,0.5106757276803183,0
1972,Iraq,645,IRQ-1968,Hassan Al-Bakr,1263,1628,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.645762292210945,16.09095043068307,0.7578924691690623,6.446108934528715,1,0.5103239724681117,1
1973,Iraq,645,IRQ-1968,Hassan Al-Bakr,1629,1993,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.574895901544526,16.124227413220936,0.8525826297541896,6.333800659830434,1,0.5099678131223864,1
1974,Iraq,645,IRQ-1968,Hassan Al-Bakr,1994,2358,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.696510239189893,16.15750442335043,0.8981486994872668,6.807388822698797,1,0.5096075436965565,1
1975,Iraq,645,IRQ-1968,Hassan Al-Bakr,2359,2723,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.715552125907816,16.19078136217829,1.5273814875964589,7.846119748517489,1,0.5092428345509517,1
1976,Iraq,645,IRQ-1968,Hassan Al-Bakr,2724,3089,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.83608319099221,16.22405834527018,1.871227801830881,7.863927379342542,1,0.5088739402181492,1
1977,Iraq,645,IRQ-1968,Hassan Al-Bakr,3090,3454,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.988071438072634,16.25733528304016,1.6557667519678703,7.958275545853645,1,0.50850080685928,0
1978,Iraq,645,IRQ-1968,Hassan Al-Bakr,3455,3819,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.981807323377534,16.29061229632519,1.7472414012340314,7.913245778109946,1,0.5081234894419755,0
1979,Iraq,645,IRQ-1968,Hassan Al-Bakr,3820,4016,0,1,1,1,0,-9,0,0,1,Autocracy,0,0,1,9.113278659133051,16.32650210270012,1.5620403041016944,7.900433690807232,1,0.5077419758635799,1
1979,Iraq,645,IRQ-1979,Saddam Hussein,0,168,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.5077419758635799,0
1980,Iraq,645,IRQ-1979,Saddam Hussein,169,534,0,0,1,1,1,-9,0,0,1,Autocracy,1,0,0,9.284426915328881,16.36248204685968,1.8338735597179252,8.855060682116179,1,0.5073564052637276,1
